yogurt,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,pip fruit,other vegetables,brown bread,roll products ,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,whole milk,yogurt,frozen meals,rolls/buns,soda,candy,kitchen towels,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,butter,dessert,domestic eggs,rice,sugar,salty snack,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,yogurt,pastry,pudding powder,bottled water,soda,bottled beer,canned beer,male cosmetics,flower (seeds),,,,,,,,,,,,,,,,,,,,,
sausage,finished products,pork,tropical fruit,other vegetables,whole milk,yogurt,whipped/sour cream,cream cheese ,white bread,baking powder,long life bakery product,house keeping products,pot plants,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,dessert,cream cheese ,sugar,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,butter,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,salad dressing,oil,sauces,coffee,soda,canned beer,liquor (appetizer),candy,newspapers,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,soft cheese,rolls/buns,sugar,misc. beverages,candy,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,white bread,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,red/blush wine,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
organic sausage,pork,root vegetables,curd,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,frozen dessert,oil,soda,salty snack,chocolate,dental care,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
honey,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,root vegetables,whole milk,bottled water,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,grapes,other vegetables,whole milk,dessert,yogurt,frozen vegetables,cake bar,dishes,newspapers,,,,,,,,,,,,,,,,,,,,,,
berries,whole milk,frozen meals,frozen dessert,rolls/buns,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,other vegetables,whole milk,frozen vegetables,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,mustard,canned fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,semi-finished bread,zwieback,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,hard cheese,domestic eggs,zwieback,rice,mustard,organic products,pickled vegetables,cat food,coffee,fruit/vegetable juice,cleaner,napkins,shopping bags,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,citrus fruit,dessert,white bread,dishes,candles,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,hamburger meat,tropical fruit,onions,other vegetables,butter,yogurt,white bread,brown bread,margarine,cat food,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,yogurt,frozen meals,rolls/buns,ready soups,bottled water,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,,
bottled water,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,root vegetables,whole milk,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,rolls/buns,pastry,coffee,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,nut snack,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,brown bread,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,bottled beer,white wine,salty snack,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,dessert,pastry,bottled water,soda,long life bakery product,chocolate,napkins,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen vegetables,rolls/buns,pastry,kitchen towels,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,whole milk,butter milk,rice,oil,canned fruit,bottled water,white wine,popcorn,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,
tropical fruit,ice cream,frozen dessert,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,onions,liquor (appetizer),napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,citrus fruit,tropical fruit,rolls/buns,rice,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,
spread cheese,rolls/buns,canned fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cream cheese ,rolls/buns,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,whole milk,yogurt,beverages,pasta,waffles,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,frozen dessert,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,bottled beer,chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waffles,chocolate,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,butter milk,yogurt,sliced cheese,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,soft cheese,rolls/buns,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,root vegetables,ice cream,rolls/buns,syrup,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,hard cheese,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonal products,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,other vegetables,brown bread,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,rolls/buns,oil,bottled beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,canned fish,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,hard cheese,margarine,specialty fat,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,UHT-milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,packaged fruit/vegetables,whole milk,curd,whipped/sour cream,frozen vegetables,frozen dessert,rolls/buns,white bread,brown bread,margarine,soda,long life bakery product,specialty chocolate,candy,,,,,,,,,,,,,,,,,
root vegetables,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,UHT-milk,curd cheese,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,herbs,other vegetables,whole milk,yogurt,rolls/buns,flour,margarine,cereals,fruit/vegetable juice,pot plants,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,soda,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,salt,coffee,specialty bar,softener,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,
processed cheese,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,whole milk,rolls/buns,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,hamburger meat,pip fruit,grapes,root vegetables,other vegetables,whole milk,yogurt,cream cheese ,frozen dessert,sugar,meat spreads,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,
hamburger meat,other vegetables,margarine,sugar,baking powder,sweet spreads,fruit/vegetable juice,chewing gum,specialty bar,,,,,,,,,,,,,,,,,,,,,,,
pickled vegetables,canned fish,soda,bottled beer,chewing gum,candles,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,hard cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baking powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,chicken,pork,beef,hamburger meat,berries,butter,domestic eggs,rolls/buns,brown bread,pastry,flour,Instant food products,soda,salty snack,chocolate,specialty chocolate,hygiene articles,flower (seeds),,,,,,,,,,,,,
whole milk,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,beef,onions,specialty chocolate,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,condensed milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,chicken,whole milk,processed cheese,frozen vegetables,rolls/buns,rice,margarine,sugar,canned fruit,pickled vegetables,hygiene articles,,,,,,,,,,,,,,,,,,,,
whole milk,sugar,cat food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,frozen dessert,fruit/vegetable juice,decalcifier,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,chicken,citrus fruit,tropical fruit,berries,root vegetables,other vegetables,whole milk,yogurt,whipped/sour cream,beverages,soft cheese,sliced cheese,rolls/buns,pastry,semi-finished bread,oil,fruit/vegetable juice,,,,,,,,,,,,,,
dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen dessert,semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,bottled water,liquor (appetizer),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,sliced cheese,rolls/buns,pastry,roll products ,coffee,bottled water,soda,bottled beer,canned beer,rum,waffles,chocolate,,,,,,,,,,,,,,,,,,
pork,hamburger meat,tropical fruit,pip fruit,other vegetables,whipped/sour cream,beverages,white bread,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,grapes,berries,other vegetables,whole milk,butter,dessert,yogurt,whipped/sour cream,ice cream,pastry,salt,baking powder,bottled water,misc. beverages,fruit/vegetable juice,canned beer,specialty chocolate,pot plants,,,,,,,,,,,,,
berries,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,root vegetables,butter,UHT-milk,rolls/buns,coffee,soda,bottled beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen meals,rolls/buns,pastry,sugar,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkling wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,meat,turkey,other vegetables,whipped/sour cream,brown bread,margarine,bottled beer,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,hard cheese,rolls/buns,pickled vegetables,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,whole milk,yogurt,long life bakery product,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,berries,pet care,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,sugar,coffee,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,cream cheese ,processed cheese,detergent,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,butter milk,rolls/buns,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,grapes,root vegetables,onions,other vegetables,whole milk,rolls/buns,soups,bottled beer,newspapers,,,,,,,,,,,,,,,,,,,,,
hamburger meat,root vegetables,whole milk,yogurt,brown bread,pastry,bottled beer,specialty chocolate,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,
frozen fish,brown bread,canned beer,rum,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,cream cheese ,vinegar,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,berries,whipped/sour cream,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,spread cheese,rolls/buns,brown bread,soda,canned beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,coffee,cling film/bags,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
herbs,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,yogurt,sliced cheese,mayonnaise,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pip fruit,other vegetables,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,other vegetables,rolls/buns,coffee,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,sugar,soda,long life bakery product,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,soda,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,soda,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,onions,other vegetables,curd,whipped/sour cream,spread cheese,white bread,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,
pip fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,whipped/sour cream,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,grapes,yogurt,hard cheese,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,soft cheese,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,turkey,tropical fruit,root vegetables,onions,other vegetables,whole milk,butter,yogurt,whipped/sour cream,sliced cheese,hard cheese,frozen meals,frozen dessert,domestic eggs,white bread,salt,rice,oil,margarine,mustard,baking powder,dog food,bottled water,fruit/vegetable juice,rum,long life bakery product,chocolate,cooking chocolate,,,
whole milk,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,tropical fruit,root vegetables,other vegetables,whole milk,butter,whipped/sour cream,frozen meals,rolls/buns,hygiene articles,,,,,,,,,,,,,,,,,,,,,,
whole milk,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,sauces,pet care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,root vegetables,other vegetables,curd,yogurt,sliced cheese,cream cheese ,specialty cheese,frozen vegetables,domestic eggs,bottled water,,,,,,,,,,,,,,,,,,,,
beef,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,domestic eggs,soda,canned beer,liquor (appetizer),shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,tropical fruit,pip fruit,curd,UHT-milk,hard cheese,domestic eggs,rolls/buns,hygiene articles,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,
specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen meals,pastry,fruit/vegetable juice,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,white bread,coffee,soda,fruit/vegetable juice,bottled beer,sparkling wine,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,fruit/vegetable juice,specialty chocolate,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,semi-finished bread,flour,fruit/vegetable juice,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
herbs,packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pip fruit,other vegetables,whole milk,butter,pastry,soda,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,
sausage,ham,citrus fruit,grapes,berries,butter milk,frozen meals,domestic eggs,cat food,coffee,bottled water,soda,fruit/vegetable juice,waffles,hygiene articles,,,,,,,,,,,,,,,,,
citrus fruit,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artif. sweetener,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,root vegetables,other vegetables,whole milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,beef,onions,white wine,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pork,hamburger meat,pip fruit,other vegetables,whole milk,rolls/buns,white bread,pastry,Instant food products,waffles,chocolate,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,whole milk,dessert,yogurt,frozen vegetables,fruit/vegetable juice,bottled beer,salty snack,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,yogurt,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,whole milk,curd,yogurt,whipped/sour cream,cream cheese ,pastry,vinegar,oil,coffee,long life bakery product,detergent,cleaner,napkins,newspapers,,,,,,,,,,,,,,,,
sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,rolls/buns,napkins,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,bottled beer,red/blush wine,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,whole milk,butter,UHT-milk,cat food,pet care,detergent,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,domestic eggs,margarine,soda,chocolate,napkins,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,rolls/buns,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,pastry,candy,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,salt,organic products,cat food,soda,bottled beer,female sanitary products,,,,,,,,,,,,,,,,,,,,,,,,,
pork,hamburger meat,pip fruit,herbs,other vegetables,whole milk,butter,sliced cheese,processed cheese,rolls/buns,pastry,roll products ,margarine,,,,,,,,,,,,,,,,,,,
pork,pip fruit,root vegetables,curd,yogurt,whipped/sour cream,UHT-milk,domestic eggs,salt,margarine,ketchup,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,nuts/prunes,whole milk,yogurt,whipped/sour cream,cream cheese ,rolls/buns,waffles,chocolate,newspapers,,,,,,,,,,,,,,,,,,,,,,
female sanitary products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,whole milk,spread cheese,sugar,soda,bottled beer,house keeping products,,,,,,,,,,,,,,,,,,,,,,,,
canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,bottled water,chewing gum,softener,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,whipped/sour cream,rolls/buns,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,bottled water,soda,fruit/vegetable juice,canned beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,frozen meals,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,margarine,tea,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,hard cheese,frozen vegetables,fruit/vegetable juice,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,pip fruit,grapes,berries,root vegetables,other vegetables,beverages,Instant food products,long life bakery product,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,tropical fruit,root vegetables,whole milk,sliced cheese,frozen vegetables,mustard,pickled vegetables,salty snack,,,,,,,,,,,,,,,,,,,,,,
pork,bottled water,rum,white wine,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,berries,other vegetables,whole milk,yogurt,whipped/sour cream,cream cheese ,frozen vegetables,domestic eggs,pastry,margarine,soups,canned fish,chocolate,candy,napkins,,,,,,,,,,,,,,,
sausage,beverages,sliced cheese,rolls/buns,specialty bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkling wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,brown bread,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,hamburger meat,citrus fruit,tropical fruit,pip fruit,other vegetables,yogurt,rolls/buns,mustard,canned vegetables,cake bar,napkins,newspapers,,,,,,,,,,,,,,,,,,,
berries,cookware,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,frozen meals,rolls/buns,pastry,ready soups,waffles,chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
frozen chicken,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,fruit/vegetable juice,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,hard cheese,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,yogurt,whipped/sour cream,soft cheese,processed cheese,pastry,roll products ,flour,cat food,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,rolls/buns,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,brandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,long life bakery product,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,butter,roll products ,oil,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
